x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-105960.66,71113.67,80.77,131,2015-01-23,3.50,K,15.60,K,1.10,K,96.00,K,6.60,K
-105960.66,71113.67,80.77,131,2015-01-24,5.70,K,11.70,K,1.30,K,95.00,K,6.10,K
-105960.66,71113.67,80.77,131,2015-01-25,4.70,K,17.60,K,1.10,K,95.00,K,6.00,K
-105960.66,71113.67,80.77,131,2015-01-26,4.00,K,19.70,K,1.30,K,94.00,K,7.10,K
-105960.66,71113.67,80.77,131,2015-01-27,8.50,K,18.70,K,0.70,K,93.00,K,9.60,K
-105960.66,71113.67,80.77,131,2015-01-28,4.30,K,17.60,K,1.00,K,93.00,K,6.50,K
-105960.66,71113.67,80.77,131,2015-01-29,5.00,K,20.10,K,0.80,K,92.00,K,7.00,K
-105960.66,71113.67,80.77,131,2015-01-30,5.00,K,19.90,K,0.90,K,92.00,K,7.20,K
-105960.66,71113.67,80.77,131,2015-01-31,5.30,K,22.50,Y,1.90,K,86.00,K,3.10,K
-105960.66,71113.67,80.77,131,2015-02-01,5.60,K,19.70,K,0.90,K,90.00,K,7.10,K
-105960.66,71113.67,80.77,131,2015-02-02,5.30,K,20.10,K,0.80,K,94.00,K,7.80,K
-105960.66,71113.67,80.77,131,2015-02-03,7.00,K,20.30,K,0.80,K,94.00,K,9.40,K
-105960.66,71113.67,80.77,131,2015-02-04,7.30,K,20.20,K,0.70,K,94.00,K,9.40,K
-105960.66,71113.67,80.77,131,2015-02-05,6.90,K,16.00,K,0.90,K,94.00,K,9.20,K
-105960.66,71113.67,80.77,131,2015-02-06,10.80,Y,19.20,K,2.90,K,92.00,K,9.00,K
-105960.66,71113.67,80.77,131,2015-02-07,13.70,Y,18.70,K,1.80,K,95.00,K,,I
-105960.66,71113.67,80.77,131,2015-02-08,13.60,Y,16.50,K,1.70,K,95.00,K,,I
-105960.66,71113.67,80.77,131,2015-02-09,9.40,K,19.40,K,1.60,K,93.00,K,10.80,Y
-105960.66,71113.67,80.77,131,2015-02-10,5.40,K,16.40,K,1.20,K,92.00,K,6.50,K
-105960.66,71113.67,80.77,131,2015-02-11,5.50,K,19.90,K,0.80,K,93.00,K,7.60,K
-105960.66,71113.67,80.77,131,2015-02-12,6.30,K,23.50,Y,0.70,K,94.00,K,8.80,K
-105960.66,71113.67,80.77,131,2015-02-13,6.80,K,24.80,Y,0.90,K,94.00,K,9.70,Y
-105960.66,71113.67,80.77,131,2015-02-14,8.20,K,23.90,Y,0.90,K,93.00,K,9.80,Y
-105960.66,71113.67,80.77,131,2015-02-15,6.70,K,22.70,Y,0.80,K,92.00,K,8.90,K
-105960.66,71113.67,80.77,131,2015-02-16,8.70,K,22.90,Y,1.10,K,91.00,K,9.20,Y
-105960.66,71113.67,80.77,131,2015-02-17,8.60,K,19.00,K,1.20,K,96.00,K,10.50,K
-105960.66,71113.67,80.77,131,2015-02-18,7.90,K,17.60,K,1.00,K,95.00,K,9.80,K
-105960.66,71113.67,80.77,131,2015-02-19,7.20,K,16.00,K,0.90,K,96.00,K,10.20,K
-105960.66,71113.67,80.77,131,2015-02-20,8.30,K,16.80,K,1.50,K,96.00,K,10.10,K
-105960.66,71113.67,80.77,131,2015-02-21,5.90,K,12.10,K,1.00,K,96.00,K,8.30,K
-105960.66,71113.67,80.77,131,2015-02-22,7.80,K,20.40,K,2.20,K,96.00,K,3.10,K
-105960.66,71113.67,80.77,131,2015-02-23,3.90,K,19.30,K,2.30,K,61.00,K,-4.80,Y
-105960.66,71113.67,80.77,131,2015-02-24,0.90,K,17.90,K,1.20,K,74.00,K,0.20,K
-105960.66,71113.67,80.77,131,2015-02-25,2.90,K,18.70,K,0.90,K,83.00,K,2.90,K
-105960.66,71113.67,80.77,131,2015-02-26,4.60,K,22.40,K,1.40,K,88.00,K,5.40,K
-105960.66,71113.67,80.77,131,2015-02-27,7.60,K,19.10,K,1.90,K,90.00,K,8.10,K
-105960.66,71113.67,80.77,131,2015-02-28,6.60,K,15.40,K,1.60,K,89.00,K,6.40,K
-105960.66,71113.67,80.77,131,2015-03-01,3.00,K,19.00,K,1.20,K,94.00,K,4.80,K
-105960.66,71113.67,80.77,131,2015-03-02,6.20,K,16.90,K,1.70,K,87.00,K,5.90,K
-105960.66,71113.67,80.77,131,2015-03-03,5.30,K,18.70,K,1.60,K,89.00,K,4.10,K
